date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested
2022-02-04,PE_ANC_1201,8,0,,,3277,163,,
2022-02-03,PE_ANC_1202,1,0,,,92,9,,
2022-02-04,PE_ANC_1203,1,0,,,58,2,,
2022-02-03,PE_ANC_1204,6,0,,,122,7,,
2022-02-04,PE_ANC_1205,3,0,,,155,8,,
2022-02-02,PE_ANC_1206,1,0,,,279,11,,
2022-02-04,PE_ANC_1207,3,0,,,286,12,,
2022-02-03,PE_ANC_1208,2,0,,,105,5,,
2022-02-03,PE_ANC_1209,1,0,,,43,2,,
2022-02-02,PE_ANC_1210,6,0,,,180,7,,
2022-02-04,PE_ANC_1301,1,0,,,229,11,,
2022-02-03,PE_ANC_1302,1,0,,,76,9,,
2022-01-21,PE_ANC_1303,1,0,,,10,4,,
2022-01-29,PE_ANC_1304,1,0,,,29,2,,
2022-01-25,PE_ANC_1305,1,0,,,33,3,,
2022-02-04,PE_ANC_1306,2,0,,,98,9,,
2022-01-24,PE_ANC_1307,1,0,,,40,5,,
2022-01-13,PE_ANC_1308,3,0,,,11,3,,
2022-01-27,PE_ANC_1401,1,0,,,202,5,,
2022-01-18,PE_ANC_1402,1,0,,,11,5,,
2022-02-02,PE_ANC_1403,1,0,,,39,1,,
2021-05-22,PE_ANC_1404,0,1,,,33,1,,
2022-01-17,PE_ANC_1405,1,0,,,11,5,,
2022-01-26,PE_ANC_1406,0,1,,,23,3,,
2021-08-24,PE_ANC_1407,1,0,,,22,1,,
2021-02-21,PE_ANC_1408,0,1,,,0,2,,
2022-01-24,PE_ANC_1409,3,0,,,22,0,,
2022-02-03,PE_ANC_1410,3,0,,,16,1,,
2022-01-30,PE_ANC_1501,0,1,,,237,14,,
2022-01-24,PE_ANC_1502,1,1,,,58,5,,
2022-01-29,PE_ANC_1503,1,0,,,241,21,,
2022-01-20,PE_ANC_1504,1,0,,,9,1,,
2022-01-21,PE_ANC_1505,1,0,,,52,2,,
2020-08-04,PE_ANC_1506,0,1,,,0,1,,
2022-01-15,PE_ANC_1507,1,0,,,7,4,,
2022-01-28,PE_ANC_1508,2,0,,,227,4,,
2022-01-31,PE_ANC_1509,1,0,,,133,14,,
2022-01-26,PE_ANC_1510,0,1,,,5,1,,
2022-02-02,PE_ANC_1511,1,0,,,82,5,,
2022-02-04,PE_ANC_1601,8,0,,,1467,54,,
2022-01-28,PE_ANC_1602,1,0,,,126,10,,
2022-01-31,PE_ANC_1603,1,0,,,213,16,,
2022-01-24,PE_ANC_1604,2,0,,,135,3,,
2022-02-03,PE_ANC_1701,6,0,,,543,25,,
2022-02-04,PE_ANC_1702,6,0,,,557,15,,
2022-01-23,PE_ANC_1703,1,0,,,9,2,,
2022-01-27,PE_ANC_1704,1,0,,,66,1,,
2022-02-01,PE_ANC_1705,1,0,,,31,5,,
2022-02-01,PE_ANC_1706,1,0,,,88,5,,
2022-01-21,PE_ANC_1707,1,0,,,38,1,,
2022-01-27,PE_ANC_1708,1,0,,,74,4,,
2022-01-24,PE_ANC_1709,1,0,,,12,2,,
2022-02-03,PE_ANC_1710,5,0,,,269,13,,
2022-02-04,PE_ANC_1801,42,1,,,31246,2598,,
2022-02-03,PE_ANC_1802,3,0,,,176,19,,
2022-02-04,PE_ANC_1803,11,0,,,1621,146,,
2022-02-01,PE_ANC_1804,1,0,,,33,3,,
2022-02-04,PE_ANC_1805,2,0,,,391,37,,
2022-02-01,PE_ANC_1807,5,0,,,293,32,,
2022-02-04,PE_ANC_1808,7,0,,,2159,150,,
2022-02-04,PE_ANC_1809,61,0,,,23584,984,,
2022-02-04,PE_ANC_1901,2,0,,,734,28,,
2022-02-03,PE_ANC_1902,2,0,,,37,0,,
2022-02-02,PE_ANC_1903,1,0,,,61,2,,
2022-01-31,PE_ANC_1904,1,0,,,64,2,,
2022-02-02,PE_ANC_1905,2,0,,,98,6,,
2022-01-31,PE_ANC_1906,2,0,,,165,6,,
2022-02-02,PE_ANC_1907,1,0,,,189,12,,
2022-02-04,PE_ANC_1908,1,0,,,83,3,,
2022-02-01,PE_ANC_1909,1,0,,,183,5,,
2022-01-31,PE_ANC_1910,1,0,,,62,3,,
2022-02-04,PE_ANC_2001,2,0,,,1174,72,,
2022-02-01,PE_ANC_2002,1,0,,,24,4,,
2022-02-04,PE_ANC_2003,3,0,,,378,16,,
2022-01-29,PE_ANC_2004,1,0,,,35,4,,
2022-02-04,PE_ANC_2005,1,0,,,147,8,,
2022-02-04,PE_ANC_2006,1,0,,,185,5,,
2022-02-03,PE_ANC_2007,1,0,,,25,6,,
2022-02-03,PE_ANC_2008,1,0,,,234,11,,
2022-02-04,PE_APU,158,1,,,35334,1566,,
2022-02-04,PE_APU_0101,29,0,,,12364,406,,
2022-02-04,PE_APU_0102,3,0,,,67,9,,
2022-02-03,PE_APU_0103,3,0,,,52,14,,
2022-02-04,PE_APU_0104,2,1,,,1573,56,,
2022-02-03,PE_APU_0105,3,0,,,199,10,,
2022-02-04,PE_APU_0106,2,0,,,298,29,,
2022-02-03,PE_APU_0107,0,1,,,80,16,,
2022-02-03,PE_APU_0108,2,0,,,168,12,,
2022-02-04,PE_APU_0109,3,0,,,1428,39,,
2022-02-04,PE_APU_0201,23,0,,,5226,212,,
2022-02-03,PE_APU_0202,1,0,,,166,20,,
2022-02-04,PE_APU_0203,1,0,,,13,3,,
2022-02-03,PE_APU_0204,2,0,,,253,22,,
2022-02-04,PE_APU_0205,3,0,,,144,13,,
2022-02-02,PE_APU_0206,1,0,,,5,0,,
2022-02-04,PE_APU_0207,1,0,,,91,17,,
2022-01-28,PE_APU_0208,3,0,,,138,11,,
2022-02-04,PE_APU_0209,3,0,,,302,27,,
2022-02-03,PE_APU_0210,1,0,,,172,11,,
2022-01-19,PE_APU_0211,1,0,,,5,0,,
2022-02-04,PE_APU_0212,1,0,,,38,3,,
2022-02-04,PE_APU_0213,8,0,,,1188,50,,
2022-01-19,PE_APU_0214,1,0,,,11,0,,
2022-02-04,PE_APU_0215,2,0,,,223,14,,
2022-02-04,PE_APU_0216,6,0,,,1521,67,,
2022-02-02,PE_APU_0217,1,0,,,50,1,,
2022-02-04,PE_APU_0218,2,0,,,141,9,,
2022-02-03,PE_APU_0219,1,0,,,43,2,,
2022-02-03,PE_APU_0220,1,0,,,134,5,,
2022-02-03,PE_APU_0301,2,0,,,443,15,,
2022-01-31,PE_APU_0302,1,0,,,46,5,,
2022-02-01,PE_APU_0303,1,0,,,79,4,,
2022-01-31,PE_APU_0304,1,0,,,116,10,,
2022-02-04,PE_APU_0305,2,0,,,88,3,,
2022-02-02,PE_APU_0306,1,0,,,142,8,,
2022-01-30,PE_APU_0307,1,0,,,39,4,,
2022-02-04,PE_APU_0401,4,0,,,752,30,,
2022-01-17,PE_APU_0402,1,0,,,14,3,,
2022-01-25,PE_APU_0403,1,0,,,29,4,,
2022-02-04,PE_APU_0404,1,0,,,144,9,,
2022-02-01,PE_APU_0405,1,0,,,23,3,,
2022-02-02,PE_APU_0406,1,0,,,90,14,,
2022-01-30,PE_APU_0407,1,0,,,15,5,,
2022-01-19,PE_APU_0408,1,0,,,15,3,,
2022-02-03,PE_APU_0409,1,0,,,73,4,,
2022-01-29,PE_APU_0410,1,0,,,15,2,,
2022-01-29,PE_APU_0413,1,0,,,12,0,,
2022-02-03,PE_APU_0414,7,0,,,60,3,,
2022-02-04,PE_APU_0415,1,0,,,97,10,,
2022-01-24,PE_APU_0416,1,0,,,25,6,,
2022-02-02,PE_APU_0417,0,1,,,23,4,,
2022-02-04,PE_APU_0501,6,0,,,706,25,,
2022-02-02,PE_APU_0502,1,0,,,272,17,,
2022-02-04,PE_APU_0503,9,0,,,250,10,,
2022-02-04,PE_APU_0504,3,0,,,467,22,,
2022-02-04,PE_APU_0505,3,0,,,241,12,,
2022-02-04,PE_APU_0506,16,0,,,1221,34,,
2022-02-04,PE_APU_0601,4,0,,,683,23,,
2022-02-04,PE_APU_0602,8,0,,,585,37,,
2022-01-26,PE_APU_0603,1,0,,,30,4,,
2022-02-04,PE_APU_0604,3,0,,,415,23,,
2022-02-04,PE_APU_0605,4,0,,,562,30,,
2022-01-31,PE_APU_0606,3,0,,,131,11,,
2022-02-02,PE_APU_0607,1,0,,,30,7,,
2022-02-02,PE_APU_0608,2,0,,,108,7,,
2022-02-04,PE_APU_0609,1,0,,,75,5,,
2022-01-25,PE_APU_0610,1,0,,,22,0,,
2022-02-01,PE_APU_0611,1,0,,,29,5,,
2022-02-04,PE_APU_0701,2,0,,,402,29,,
2022-01-30,PE_APU_0702,0,1,,,35,5,,
2022-01-07,PE_APU_0705,1,0,,,3,1,,
2022-02-03,PE_APU_0706,1,0,,,59,1,,
2022-02-02,PE_APU_0707,1,0,,,14,0,,
2022-01-31,PE_APU_0708,3,0,,,89,4,,
2022-01-19,PE_APU_0709,1,0,,,7,3,,
2021-12-27,PE_APU_0710,1,0,,,5,0,,
2022-02-01,PE_APU_0711,1,0,,,17,2,,
2022-02-04,PE_APU_0712,1,0,,,149,3,,
2022-01-29,PE_APU_0713,1,0,,,15,3,,
2022-02-04,PE_APU_0714,1,0,,,23,5,,
2022-02-04,PE_ARE,1077,11,,,195753,9927,,
2022-02-04,PE_ARE_0101,183,1,,,42448,1706,,
2022-02-04,PE_ARE_0102,84,0,,,9899,538,,
2022-02-04,PE_ARE_0103,61,2,,,12229,555,,
2022-02-04,PE_ARE_0104,80,2,,,20794,905,,
2022-02-04,PE_ARE_0105,5,0,,,1160,55,,
2022-02-04,PE_ARE_0106,1,0,,,405,19,,
2022-02-04,PE_ARE_0107,75,0,,,7148,412,,
2022-02-04,PE_ARE_0108,8,0,,,2432,148,,
2022-02-04,PE_ARE_0109,59,0,,,7532,453,,
2022-02-04,PE_ARE_0110,71,0,,,7373,504,,
2022-02-04,PE_ARE_0111,2,0,,,212,9,,
2022-02-04,PE_ARE_0112,107,1,,,17345,1027,,
2022-02-01,PE_ARE_0113,1,0,,,19,3,,
2022-02-04,PE_ARE_0114,3,0,,,67,4,,
2022-02-04,PE_ARE_0116,3,0,,,420,27,,
2022-02-04,PE_ARE_0117,12,0,,,2545,150,,
2022-02-01,PE_ARE_0118,1,0,,,20,0,,
2022-02-01,PE_ARE_0119,1,0,,,85,3,,
2022-01-29,PE_ARE_0120,1,0,,,13,5,,
2021-07-14,PE_ARE_0121,0,1,,,0,27,,
2022-02-04,PE_ARE_0122,49,0,,,8222,454,,
2022-02-04,PE_ARE_0123,16,0,,,1805,79,,
2022-02-04,PE_ARE_0124,9,0,,,1606,86,,
2022-02-04,PE_ARE_0125,1,0,,,483,16,,
2022-02-04,PE_ARE_0126,60,1,,,8080,221,,
2022-02-04,PE_ARE_0127,1,0,,,184,7,,
2022-02-04,PE_ARE_0128,10,0,,,2060,112,,
2022-02-04,PE_ARE_0129,53,0,,,9074,568,,
2022-02-04,PE_ARE_0201,11,0,,,3019,152,,
2022-02-04,PE_ARE_0202,1,0,,,381,28,,
2022-02-02,PE_ARE_0203,1,0,,,377,16,,
2022-02-04,PE_ARE_0204,4,0,,,492,42,,
2022-02-04,PE_ARE_0205,2,0,,,728,45,,
2022-02-03,PE_ARE_0207,2,0,,,72,7,,
2022-02-04,PE_ARE_0208,9,0,,,1687,99,,
2022-02-04,PE_ARE_0301,3,0,,,581,37,,
2022-02-04,PE_ARE_0302,2,0,,,641,36,,
2022-02-02,PE_ARE_0303,1,0,,,350,27,,
2022-01-29,PE_ARE_0304,1,0,,,40,3,,
2022-02-03,PE_ARE_0305,3,0,,,185,6,,
2021-07-24,PE_ARE_0306,1,0,,,8,1,,
2022-02-04,PE_ARE_0307,2,0,,,1138,57,,
2022-02-02,PE_ARE_0308,1,0,,,171,10,,
2022-02-02,PE_ARE_0309,5,0,,,224,6,,
2022-02-01,PE_ARE_0310,1,0,,,131,10,,
2022-02-03,PE_ARE_0311,1,0,,,119,9,,
2022-01-29,PE_ARE_0312,1,0,,,63,5,,
2022-02-01,PE_ARE_0313,2,0,,,147,10,,
2022-02-04,PE_ARE_0401,6,0,,,1763,68,,
2022-02-01,PE_ARE_0402,1,0,,,137,3,,
2022-02-02,PE_ARE_0403,1,0,,,12,1,,
2022-02-03,PE_ARE_0404,1,0,,,36,7,,
2022-01-26,PE_ARE_0405,2,0,,,35,2,,
2022-02-01,PE_ARE_0406,1,0,,,16,1,,
2022-02-04,PE_ARE_0407,5,0,,,255,7,,
2022-02-01,PE_ARE_0408,1,0,,,25,3,,
2022-02-04,PE_ARE_0409,2,0,,,414,16,,
2022-02-04,PE_ARE_0410,1,0,,,171,5,,
2022-02-02,PE_ARE_0411,3,0,,,40,2,,
2022-02-04,PE_ARE_0413,9,0,,,880,33,,
2022-02-04,PE_ARE_0414,1,0,,,115,6,,
2022-02-04,PE_ARE_0501,5,1,,,1006,38,,
2022-02-02,PE_ARE_0502,1,0,,,95,6,,
2022-02-03,PE_ARE_0503,2,0,,,363,6,,
2022-02-04,PE_ARE_0504,2,0,,,158,9,,
2022-02-04,PE_ARE_0505,2,0,,,319,17,,
2022-02-02,PE_ARE_0506,2,0,,,63,2,,
2022-01-29,PE_ARE_0507,2,0,,,30,0,,
2022-02-03,PE_ARE_0508,3,0,,,63,6,,
2022-02-03,PE_ARE_0509,1,0,,,58,2,,
2022-02-03,PE_ARE_0510,1,0,,,58,2,,
2022-02-03,PE_ARE_0511,1,0,,,193,15,,
2022-02-04,PE_ARE_0512,0,1,,,49,4,,
2022-01-30,PE_ARE_0513,3,0,,,90,5,,
2022-01-30,PE_ARE_0514,2,0,,,32,3,,
2022-02-03,PE_ARE_0515,1,0,,,67,0,,
2022-01-26,PE_ARE_0516,1,0,,,40,0,,
2022-02-03,PE_ARE_0517,1,0,,,19,2,,
2022-02-03,PE_ARE_0518,1,0,,,35,7,,
2022-02-04,PE_ARE_0519,3,0,,,117,8,,
2022-02-04,PE_ARE_0520,16,1,,,5227,359,,
2022-02-04,PE_ARE_0601,1,0,,,344,13,,
2022-02-02,PE_ARE_0602,1,0,,,22,3,,
2022-02-02,PE_ARE_0603,4,0,,,60,7,,
2022-02-02,PE_ARE_0604,1,0,,,34,2,,
2022-01-30,PE_ARE_0605,1,0,,,22,4,,
2022-02-04,PE_ARE_0606,2,0,,,607,14,,
2022-02-03,PE_ARE_0607,1,0,,,25,3,,
2022-02-04,PE_ARE_0608,1,0,,,280,17,,
2022-02-04,PE_ARE_0701,9,1,,,3716,269,,
2022-02-04,PE_ARE_0702,5,0,,,775,65,,
2022-02-04,PE_ARE_0703,3,0,,,508,32,,
2022-02-04,PE_ARE_0704,2,0,,,688,40,,
2022-02-04,PE_ARE_0705,1,0,,,98,8,,
2022-02-04,PE_ARE_0706,4,0,,,382,30,,
2022-02-04,PE_ARE_0801,4,0,,,238,7,,
2022-02-04,PE_ARE_0802,1,0,,,148,5,,
2022-02-01,PE_ARE_0803,2,0,,,23,1,,
2022-02-02,PE_ARE_0804,1,0,,,88,8,,
2022-01-30,PE_ARE_0805,1,0,,,19,1,,
2022-02-03,PE_ARE_0806,1,0,,,59,9,,
2022-02-02,PE_ARE_0807,1,0,,,17,2,,
2022-01-23,PE_ARE_0808,1,0,,,16,0,,
2022-02-03,PE_ARE_0809,1,0,,,63,1,,
2022-01-26,PE_ARE_0810,1,0,,,30,1,,
2022-01-30,PE_ARE_0811,0,1,,,23,6,,
2022-02-04,PE_AYA,142,1,,,46216,2234,,
2022-02-04,PE_AYA_0101,35,0,,,15053,718,,
2022-01-25,PE_AYA_0102,1,0,,,39,7,,
2022-02-03,PE_AYA_0103,1,0,,,77,4,,
2022-02-04,PE_AYA_0104,1,0,,,1256,62,,
2022-01-31,PE_AYA_0105,1,0,,,44,8,,
2022-02-04,PE_AYA_0106,1,0,,,131,6,,
2022-02-03,PE_AYA_0107,1,0,,,97,6,,
2022-01-31,PE_AYA_0108,5,0,,,114,11,,
2022-02-01,PE_AYA_0109,4,0,,,12,4,,
2022-02-04,PE_AYA_0110,29,0,,,6065,162,,
2022-01-14,PE_AYA_0111,1,0,,,17,2,,
2022-02-03,PE_AYA_0112,1,0,,,86,9,,
2022-02-02,PE_AYA_0113,1,0,,,66,8,,
2022-02-04,PE_AYA_0114,1,0,,,152,11,,
2022-02-04,PE_AYA_0115,2,0,,,1622,85,,
2022-02-04,PE_AYA_0116,1,0,,,1870,96,,
2022-02-04,PE_AYA_0201,2,0,,,488,30,,
2022-02-02,PE_AYA_0202,2,0,,,216,11,,
2022-02-04,PE_AYA_0203,3,0,,,533,15,,
2022-02-04,PE_AYA_0204,2,0,,,121,12,,
2022-02-04,PE_AYA_0205,1,0,,,76,4,,
2022-02-03,PE_AYA_0206,1,0,,,60,1,,
2022-02-03,PE_AYA_0301,1,0,,,246,9,,
2022-02-04,PE_AYA_0302,1,0,,,38,5,,
2022-02-04,PE_AYA_0303,1,0,,,63,2,,
2022-02-02,PE_AYA_0304,1,0,,,70,2,,
2022-02-04,PE_AYA_0401,11,0,,,3606,199,,
2022-01-28,PE_AYA_0402,1,0,,,52,4,,
2022-01-28,PE_AYA_0403,1,0,,,24,11,,
2022-02-03,PE_AYA_0404,4,0,,,47,5,,
2022-02-04,PE_AYA_0405,2,0,,,476,23,,
2022-02-02,PE_AYA_0406,1,0,,,50,4,,
2022-02-04,PE_AYA_0407,4,0,,,474,14,,
2022-02-04,PE_AYA_0408,1,0,,,500,15,,
2022-01-31,PE_AYA_0409,1,0,,,109,3,,
2022-02-04,PE_AYA_0410,1,0,,,15,2,,
2022-01-21,PE_AYA_0411,1,0,,,15,2,,
2022-01-19,PE_AYA_0412,1,0,,,12,5,,
2022-02-04,PE_AYA_0501,3,0,,,850,50,,
2022-02-04,PE_AYA_0502,1,0,,,158,6,,
2022-02-04,PE_AYA_0503,1,0,,,857,33,,
2022-01-31,PE_AYA_0504,3,0,,,27,2,,
2022-02-01,PE_AYA_0505,1,0,,,88,0,,
2021-04-15,PE_AYA_0506,1,0,,,2,0,,
2022-02-04,PE_AYA_0507,4,0,,,433,42,,
2022-02-04,PE_AYA_0508,1,1,,,380,16,,
2022-02-01,PE_AYA_0509,1,0,,,269,11,,
2022-02-04,PE_AYA_0510,2,0,,,86,2,,
2021-05-03,PE_AYA_0511,1,0,,,2,0,,
2022-02-04,PE_AYA_0601,2,0,,,1430,89,,
2022-02-04,PE_AYA_0602,2,0,,,92,12,,
2022-02-03,PE_AYA_0603,1,0,,,40,4,,
2022-02-04,PE_AYA_0604,4,0,,,106,5,,
2022-02-02,PE_AYA_0606,1,0,,,119,5,,
2021-10-31,PE_AYA_0607,0,1,,,0,6,,
2022-02-03,PE_AYA_0608,1,0,,,92,5,,
2022-02-02,PE_AYA_0609,0,1,,,6,5,,
2022-02-01,PE_AYA_0610,2,0,,,58,2,,
2022-02-04,PE_AYA_0611,1,0,,,103,5,,
2022-02-02,PE_AYA_0613,1,0,,,99,4,,
2022-02-01,PE_AYA_0614,1,0,,,14,1,,
2022-01-29,PE_AYA_0615,1,0,,,48,3,,
2022-01-25,PE_AYA_0616,1,0,,,10,2,,
2022-02-04,PE_AYA_0617,1,0,,,58,5,,
2022-01-12,PE_AYA_0618,1,0,,,8,2,,
2022-02-04,PE_AYA_0619,1,0,,,369,11,,
2022-02-01,PE_AYA_0620,0,1,,,11,2,,
2022-01-27,PE_AYA_0621,1,0,,,15,5,,
2022-02-04,PE_AYA_0701,2,0,,,1683,76,,
2022-02-02,PE_AYA_0702,2,0,,,103,10,,
2022-01-21,PE_AYA_0704,2,0,,,48,3,,
2022-02-04,PE_AYA_0705,2,0,,,180,10,,
2022-02-02,PE_AYA_0706,1,0,,,90,14,,
2021-05-06,PE_AYA_0707,1,0,,,6,3,,
2021-09-01,PE_AYA_0708,1,0,,,61,7,,
2022-02-04,PE_AYA_0801,2,0,,,566,22,,
2022-01-26,PE_AYA_0802,1,0,,,22,2,,
2022-01-21,PE_AYA_0803,1,0,,,21,1,,
2022-02-03,PE_AYA_0804,2,0,,,177,7,,
2022-02-04,PE_AYA_0805,1,0,,,108,3,,
2022-02-04,PE_AYA_0806,3,0,,,201,6,,
2022-01-25,PE_AYA_0807,1,0,,,50,3,,
2022-01-21,PE_AYA_0808,1,0,,,20,1,,
2022-02-04,PE_AYA_0809,1,0,,,13,1,,
2022-01-28,PE_AYA_0810,3,0,,,71,1,,
2022-02-03,PE_AYA_0901,4,0,,,593,10,,
2021-07-14,PE_AYA_0902,1,0,,,3,0,,
2022-01-28,PE_AYA_0903,1,0,,,76,2,,
2022-01-27,PE_AYA_0904,1,0,,,31,3,,
2022-02-01,PE_AYA_0906,1,0,,,61,6,,
2022-01-23,PE_AYA_0907,0,1,,,30,2,,
2022-01-18,PE_AYA_0908,1,0,,,37,0,,
2022-01-25,PE_AYA_0909,5,0,,,27,6,,
2022-01-28,PE_AYA_0910,6,0,,,27,2,,
2022-02-03,PE_AYA_0911,2,0,,,108,1,,
2022-02-04,PE_AYA_1001,2,0,,,192,12,,
2022-01-20,PE_AYA_1002,1,0,,,31,4,,
2022-01-29,PE_AYA_1003,1,0,,,29,0,,
2022-01-13,PE_AYA_1004,1,0,,,7,4,,
2022-02-04,PE_AYA_1005,2,0,,,368,13,,
2022-02-03,PE_AYA_1006,1,0,,,24,4,,
2022-02-01,PE_AYA_1007,1,0,,,6,2,,
2022-01-28,PE_AYA_1008,1,0,,,12,2,,
2022-02-03,PE_AYA_1009,1,0,,,27,3,,
2021-08-02,PE_AYA_1010,0,1,,,2,4,,
2022-02-02,PE_AYA_1011,1,0,,,83,4,,
2022-02-02,PE_AYA_1012,2,0,,,24,4,,
2022-02-04,PE_AYA_1101,4,0,,,335,19,,
2022-01-31,PE_AYA_1102,0,1,,,8,3,,
2022-01-10,PE_AYA_1103,0,1,,,17,9,,
2022-01-27,PE_AYA_1104,1,0,,,14,3,,
2021-12-07,PE_AYA_1105,0,1,,,11,5,,
2022-01-12,PE_AYA_1106,0,1,,,9,2,,
2022-01-25,PE_AYA_1107,1,0,,,12,1,,
2022-02-04,PE_AYA_1108,1,0,,,79,3,,
2022-02-04,PE_CAJ,198,1,,,91514,4289,,
2022-02-04,PE_CAJ_0101,99,0,,,34110,1320,,
2022-01-27,PE_CAJ_0102,2,1,,,60,6,,
2022-01-25,PE_CAJ_0103,1,0,,,5,7,,
2022-01-28,PE_CAJ_0104,1,0,,,62,6,,
2022-02-04,PE_CAJ_0106,2,0,,,440,34,,
2022-02-02,PE_CAJ_0107,1,0,,,76,13,,
2022-02-04,PE_CAJ_0109,1,0,,,354,11,,
2022-02-03,PE_CAJ_0110,4,0,,,81,10,,
2022-02-02,PE_CAJ_0111,2,0,,,102,10,,
2022-02-03,PE_CAJ_0112,0,1,,,131,20,,
2022-02-04,PE_CAJ_0201,9,0,,,2383,145,,
2022-02-03,PE_CAJ_0202,1,0,,,317,33,,
2022-02-04,PE_CAJ_0203,1,0,,,263,22,,
2022-02-03,PE_CAJ_0204,1,0,,,216,9,,
2022-02-04,PE_CAJ_0301,2,0,,,1781,129,,
2021-04-13,PE_CAJ_0302,1,0,,,9,1,,
2022-02-04,PE_CAJ_0303,1,0,,,41,3,,
2022-01-31,PE_CAJ_0304,1,0,,,30,11,,
2022-01-31,PE_CAJ_0305,1,0,,,20,2,,
2022-02-03,PE_CAJ_0306,1,0,,,130,12,,
2022-02-03,PE_CAJ_0307,1,0,,,92,6,,
2022-01-25,PE_CAJ_0308,1,0,,,24,6,,
2022-02-03,PE_CAJ_0309,1,0,,,42,6,,
2022-02-03,PE_CAJ_0310,1,0,,,178,14,,
2022-02-01,PE_CAJ_0311,1,0,,,15,1,,
2022-02-04,PE_CAJ_0312,1,0,,,20,3,,
2022-02-04,PE_CAJ_0401,3,0,,,3161,144,,
2022-01-31,PE_CAJ_0402,1,0,,,49,4,,
2022-02-03,PE_CAJ_0403,1,0,,,54,3,,
2022-01-30,PE_CAJ_0404,2,0,,,84,5,,
2022-02-03,PE_CAJ_0405,1,0,,,58,0,,
2022-01-24,PE_CAJ_0406,1,0,,,39,4,,
2022-02-03,PE_CAJ_0407,2,0,,,341,10,,
2022-02-04,PE_CAJ_0408,1,0,,,199,7,,
2022-02-03,PE_CAJ_0409,2,0,,,188,11,,
2022-02-01,PE_CAJ_0410,2,0,,,246,23,,
2022-02-04,PE_CAJ_0411,1,0,,,468,14,,
2022-01-25,PE_CAJ_0412,1,0,,,27,4,,
2022-02-03,PE_CAJ_0413,1,0,,,112,4,,
2022-02-01,PE_CAJ_0414,2,0,,,62,4,,
2022-02-04,PE_CAJ_0415,1,0,,,90,17,,
2022-01-15,PE_CAJ_0416,1,0,,,6,2,,
2022-02-04,PE_CAJ_0417,3,0,,,276,22,,
2022-02-02,PE_CAJ_0418,1,0,,,72,1,,
2022-02-02,PE_CAJ_0419,3,0,,,73,2,,
2022-02-04,PE_CAJ_0501,2,0,,,433,17,,
2022-02-04,PE_CAJ_0502,2,0,,,335,24,,
2022-01-26,PE_CAJ_0503,1,0,,,57,0,,
2022-02-03,PE_CAJ_0504,1,0,,,18,1,,
2022-02-03,PE_CAJ_0505,1,0,,,129,9,,
2022-01-31,PE_CAJ_0506,1,0,,,22,3,,
2022-02-04,PE_CAJ_0507,1,0,,,68,7,,
2022-02-04,PE_CAJ_0508,1,0,,,812,37,,
2022-02-04,PE_CAJ_0601,3,0,,,2917,134,,
2022-02-03,PE_CAJ_0602,3,0,,,110,7,,
2022-02-03,PE_CAJ_0603,1,0,,,44,5,,
2021-09-04,PE_CAJ_0604,2,0,,,36,2,,
2022-02-02,PE_CAJ_0605,1,0,,,42,3,,
2022-01-25,PE_CAJ_0606,1,0,,,73,3,,
2022-02-04,PE_CAJ_0607,0,1,,,129,13,,
2022-02-04,PE_CAJ_0608,1,0,,,64,4,,
2022-01-30,PE_CAJ_0609,1,0,,,21,2,,
2022-01-28,PE_CAJ_0610,1,0,,,94,8,,
2022-02-01,PE_CAJ_0611,3,1,,,103,10,,
2022-02-01,PE_CAJ_0612,1,0,,,108,4,,
2022-01-25,PE_CAJ_0613,2,0,,,147,6,,
2022-01-28,PE_CAJ_0614,1,0,,,187,18,,
2022-01-12,PE_CAJ_0615,1,0,,,47,2,,
2022-02-04,PE_CAJ_0701,7,0,,,3205,155,,
2022-02-04,PE_CAJ_0702,2,0,,,49,2,,
2022-02-03,PE_CAJ_0703,1,0,,,419,19,,
2022-02-04,PE_CAJ_0801,20,0,,,16964,705,,
2022-02-04,PE_CAJ_0802,6,0,,,1401,55,,
2022-02-02,PE_CAJ_0803,4,0,,,159,12,,
2022-02-03,PE_CAJ_0804,1,1,,,443,16,,
2022-01-31,PE_CAJ_0805,1,0,,,229,10,,
2022-02-04,PE_CAJ_0806,2,0,,,139,5,,
2022-02-03,PE_CAJ_0807,2,0,,,299,12,,
2022-02-03,PE_CAJ_0808,9,1,,,701,28,,
2022-01-31,PE_CAJ_0809,1,0,,,215,7,,
2022-02-04,PE_CAJ_0810,1,0,,,215,17,,
2022-02-04,PE_CAJ_0811,1,0,,,352,16,,
2022-02-03,PE_CAJ_0812,3,0,,,497,24,,
2022-02-03,PE_CAJ_0901,1,0,,,2628,97,,
2022-02-04,PE_CAJ_0902,1,0,,,368,39,,
2022-02-04,PE_CAJ_0903,2,0,,,951,38,,
2022-02-03,PE_CAJ_0904,1,0,,,631,25,,
2022-01-31,PE_CAJ_0905,1,0,,,385,9,,
2022-02-02,PE_CAJ_0906,2,0,,,847,28,,
2022-02-03,PE_CAJ_0907,1,0,,,139,11,,
2022-02-04,PE_CAJ_1001,10,0,,,790,63,,
2022-02-01,PE_CAJ_1002,1,0,,,50,10,,
2022-02-02,PE_CAJ_1003,1,0,,,60,6,,
2022-02-01,PE_CAJ_1004,1,0,,,28,7,,
